ids,names
http://www.wikidata.org/entity/Q16089999,Fredd Wayne
http://www.wikidata.org/entity/Q16090098,Morris Perry
http://www.wikidata.org/entity/Q16090329,Eugene Iglesias
http://www.wikidata.org/entity/Q16090379,Woo Ki-hong
http://www.wikidata.org/entity/Q16090535,Donna Martell
http://www.wikidata.org/entity/Q16090998,Lee Seung-ho
http://www.wikidata.org/entity/Q16091116,Claudia Barrett
http://www.wikidata.org/entity/Q16091225,Lee Kan-hee
http://www.wikidata.org/entity/Q16091296,Lee Ho-seong
http://www.wikidata.org/entity/Q16091422,Jang Nam-yeol
http://www.wikidata.org/entity/Q16091645,Daniel C. Striepeke
http://www.wikidata.org/entity/Q16091904,Harry Landis
http://www.wikidata.org/entity/Q16092014,Shammi
http://www.wikidata.org/entity/Q16092429,Han Cheol-woo
http://www.wikidata.org/entity/Q1609303,Herbert Wilk
http://www.wikidata.org/entity/Q16093568,George Bartenieff
http://www.wikidata.org/entity/Q16094227,Dan Tana
http://www.wikidata.org/entity/Q16095263,Victor Mohica
http://www.wikidata.org/entity/Q16097111,Diane Jergens
http://www.wikidata.org/entity/Q16099073,Tanja Pjevac
http://www.wikidata.org/entity/Q16099121,Anja Popović
http://www.wikidata.org/entity/Q16099367,Marko Stojanović
http://www.wikidata.org/entity/Q16099557,Željko Mitrović
http://www.wikidata.org/entity/Q1610239,Herman Boone
http://www.wikidata.org/entity/Q1610333,Herman Rosse
http://www.wikidata.org/entity/Q16104676,Ted Hamilton
http://www.wikidata.org/entity/Q16104795,Martin West
http://www.wikidata.org/entity/Q16104990,Sirry Steffen
http://www.wikidata.org/entity/Q16105438,Ruth Myers
http://www.wikidata.org/entity/Q16106090,Robert Sidaway
http://www.wikidata.org/entity/Q16106209,Jack Charles
http://www.wikidata.org/entity/Q16106236,Louis Del Grande
http://www.wikidata.org/entity/Q16106323,Luz Leskowitz
http://www.wikidata.org/entity/Q16106501,Norma West
http://www.wikidata.org/entity/Q16106613,Mike Edmonds
http://www.wikidata.org/entity/Q16106622,Hugh Fleetwood
http://www.wikidata.org/entity/Q16106781,Tim Robertson
http://www.wikidata.org/entity/Q16107057,Mickey Munday
http://www.wikidata.org/entity/Q16107281,Angela Down
http://www.wikidata.org/entity/Q16107305,Lynne Fernie
http://www.wikidata.org/entity/Q16107360,Nathan Jung
http://www.wikidata.org/entity/Q1610773,Hermann Bräuer
http://www.wikidata.org/entity/Q16111034,Vesna Mašić
http://www.wikidata.org/entity/Q16111082,Amar Bukvić
http://www.wikidata.org/entity/Q16112398,Nadežda Perišić-Radović
http://www.wikidata.org/entity/Q16114068,Hrvoje Barišić
http://www.wikidata.org/entity/Q16114095,Marki Bey
http://www.wikidata.org/entity/Q16116032,Ivan Glowatzky
http://www.wikidata.org/entity/Q16116603,Annie Ryan
http://www.wikidata.org/entity/Q16116694,Duncan Scott
http://www.wikidata.org/entity/Q16120034,Haidar Ali
http://www.wikidata.org/entity/Q1612175,Nino Celeste
http://www.wikidata.org/entity/Q16122790,Malcolm Storry
http://www.wikidata.org/entity/Q16122826,Nizar Francis
http://www.wikidata.org/entity/Q16123660,Şükrü Özyıldız
http://www.wikidata.org/entity/Q16127311,Waad Mohammed
http://www.wikidata.org/entity/Q16128724,Avi Hadash
http://www.wikidata.org/entity/Q16128824,Roi Miller
http://www.wikidata.org/entity/Q16130023,Shalom Michaelshvili
http://www.wikidata.org/entity/Q16130235,Ori Lachmi
http://www.wikidata.org/entity/Q16130307,Shmuel Edelman
http://www.wikidata.org/entity/Q16130447,Herzl Tobey
http://www.wikidata.org/entity/Q16131138,Ilan Ganani
http://www.wikidata.org/entity/Q16131173,Bruria Albeck
http://www.wikidata.org/entity/Q16131385,Naama Shitrit
http://www.wikidata.org/entity/Q16131653,Meytal Gal Suisa
http://www.wikidata.org/entity/Q16132028,Gil Blank
http://www.wikidata.org/entity/Q16132191,Gilad Avnat
http://www.wikidata.org/entity/Q16132655,Sasha Agarunov
http://www.wikidata.org/entity/Q16133191,Efrat Aviv
http://www.wikidata.org/entity/Q16135898,David DiFrancesco
http://www.wikidata.org/entity/Q16136044,Lucy Fisher
http://www.wikidata.org/entity/Q16139488,Adirek Wattaleela
http://www.wikidata.org/entity/Q16139733,Pimprapa Tangprabhaporn
http://www.wikidata.org/entity/Q16142151,Abi Feijó
http://www.wikidata.org/entity/Q16145244,Sarah Bannier
http://www.wikidata.org/entity/Q16146234,Bryan Andrews
http://www.wikidata.org/entity/Q16146769,Apesanahkwat
http://www.wikidata.org/entity/Q16147302,Antony Thekkek
http://www.wikidata.org/entity/Q16147338,Fraser Ayres
http://www.wikidata.org/entity/Q16147361,Anusree
http://www.wikidata.org/entity/Q16148448,Edward Akrout
http://www.wikidata.org/entity/Q16148503,Hugh Edwards
http://www.wikidata.org/entity/Q16148699,Richard Alvin
http://www.wikidata.org/entity/Q16148899,Anthony Asbury
http://www.wikidata.org/entity/Q16149253,Katie Amess
http://www.wikidata.org/entity/Q16149548,Katja Alemann
http://www.wikidata.org/entity/Q16149882,Sadie Alexandru
http://www.wikidata.org/entity/Q16150225,Laura Augé
http://www.wikidata.org/entity/Q16150251,Roberto Aguire
http://www.wikidata.org/entity/Q16150631,Ryan Andrews
http://www.wikidata.org/entity/Q16150687,Malini Awasthi
http://www.wikidata.org/entity/Q16151203,Mic Conway
http://www.wikidata.org/entity/Q16151682,Joey D'Auria
http://www.wikidata.org/entity/Q16153651,Nicholas Barnes
http://www.wikidata.org/entity/Q16154539,Christina Bach
http://www.wikidata.org/entity/Q16154576,Julian Bailey
http://www.wikidata.org/entity/Q16154615,Siva Balaji
http://www.wikidata.org/entity/Q1615517,William O'Malley
http://www.wikidata.org/entity/Q16155829,Darren Doane
http://www.wikidata.org/entity/Q16157064,Tawatha Agee
http://www.wikidata.org/entity/Q16160045,Shin Min-hui
http://www.wikidata.org/entity/Q16160824,Markus Allan
http://www.wikidata.org/entity/Q1616086,Markus John
http://www.wikidata.org/entity/Q16161373,Delphine Baril
http://www.wikidata.org/entity/Q16162117,Eric Mitchell
http://www.wikidata.org/entity/Q16163828,Tiffany Boone
http://www.wikidata.org/entity/Q16163857,Montserrat Alcoverro i Marco
http://www.wikidata.org/entity/Q16165116,Michel Brigand
http://www.wikidata.org/entity/Q16165685,Lorena Cacciatore
http://www.wikidata.org/entity/Q16165999,Markku Blomqvist
http://www.wikidata.org/entity/Q16167390,Natalya Vasko
http://www.wikidata.org/entity/Q16168320,Hilde Louise Asbjørnsen
http://www.wikidata.org/entity/Q16168481,Sofia Filippidou
http://www.wikidata.org/entity/Q16168726,Șerban Celea
http://www.wikidata.org/entity/Q16169419,Byron Cotton
http://www.wikidata.org/entity/Q16170698,Philippe Dehesdin
http://www.wikidata.org/entity/Q16170905,Mark Edward Edens
http://www.wikidata.org/entity/Q16171320,Maxime Denommée
http://www.wikidata.org/entity/Q16172103,Seo Hyun-woo
http://www.wikidata.org/entity/Q16172414,Emilie K. Beck
http://www.wikidata.org/entity/Q16175177,Jeong Gi-hun
http://www.wikidata.org/entity/Q16175306,Park Yu-seon
http://www.wikidata.org/entity/Q16176321,Heo Jung-eun
http://www.wikidata.org/entity/Q16176323,Hans Petter Blad
http://www.wikidata.org/entity/Q16177322,Jung Ji-so
http://www.wikidata.org/entity/Q1617763,Sema Meray
http://www.wikidata.org/entity/Q16177647,Kim Yoon-seong
http://www.wikidata.org/entity/Q16178224,Hyeong-jun Bae
http://www.wikidata.org/entity/Q16178476,Lene Bragli
http://www.wikidata.org/entity/Q16178963,Rosa Boladeras
http://www.wikidata.org/entity/Q16179032,David Hughes
http://www.wikidata.org/entity/Q16179779,Kim Jin-a
http://www.wikidata.org/entity/Q16181177,Seo Yea-ji
http://www.wikidata.org/entity/Q16181458,Julia Pauline Boracco Braaten
http://www.wikidata.org/entity/Q16181540,Hallvard Bræin
http://www.wikidata.org/entity/Q16181915,Sergio Caballero
http://www.wikidata.org/entity/Q16182041,Oh Seo-won
http://www.wikidata.org/entity/Q16182239,Carine Lacroix
http://www.wikidata.org/entity/Q16182560,Anders Bye
http://www.wikidata.org/entity/Q1618311,Hildegard Alex
http://www.wikidata.org/entity/Q1618345,Hildegard Krekel
http://www.wikidata.org/entity/Q16183844,Lee Seung-hwan
http://www.wikidata.org/entity/Q161852,Zygmunt Hübner
http://www.wikidata.org/entity/Q16185221,Maryse Meryl
http://www.wikidata.org/entity/Q16185457,Pamela Martin
http://www.wikidata.org/entity/Q16185564,John Saint Ryan
http://www.wikidata.org/entity/Q16185728,Benjamin Simon
http://www.wikidata.org/entity/Q16186207,Danny Vinson
http://www.wikidata.org/entity/Q16186316,James Martin Kelly
http://www.wikidata.org/entity/Q16186698,Mark Hembrow
http://www.wikidata.org/entity/Q16187069,Christopher John Fields
http://www.wikidata.org/entity/Q16187266,Louise Plowright
http://www.wikidata.org/entity/Q1618843,Hilmar Baumann
http://www.wikidata.org/entity/Q16188679,Marissa Anita
http://www.wikidata.org/entity/Q16188785,Cristina Clemente
http://www.wikidata.org/entity/Q16189173,Ju Bo-bi
http://www.wikidata.org/entity/Q16189278,Geoffrey Gould
http://www.wikidata.org/entity/Q16189284,Jane Gurnett
http://www.wikidata.org/entity/Q16189519,Mark Haskell Smith
http://www.wikidata.org/entity/Q16189606,Imma Colomer
http://www.wikidata.org/entity/Q16189736,Laura Conejero
http://www.wikidata.org/entity/Q16190509,Helen Griffin
http://www.wikidata.org/entity/Q16192717,Michael Genet
http://www.wikidata.org/entity/Q1619272,Hüseyin Ekici
http://www.wikidata.org/entity/Q16192776,Matthew Jocelyn
http://www.wikidata.org/entity/Q16192958,Van Toffler
http://www.wikidata.org/entity/Q16192975,Nicholas Vince
http://www.wikidata.org/entity/Q16193072,David Diaan
http://www.wikidata.org/entity/Q16193082,Chris Doohan
http://www.wikidata.org/entity/Q1619320,George Gale
http://www.wikidata.org/entity/Q16193207,Lee Perry
http://www.wikidata.org/entity/Q16193212,Lorna Lesley
http://www.wikidata.org/entity/Q16193331,Robin Swoboda
http://www.wikidata.org/entity/Q16193499,Joseph Brutsman
http://www.wikidata.org/entity/Q1619365,Tom McMillen
http://www.wikidata.org/entity/Q16193667,Rajesh Jolly
http://www.wikidata.org/entity/Q16193693,Boris Lee Krutonog
http://www.wikidata.org/entity/Q16193961,Christine Blundell
http://www.wikidata.org/entity/Q16194117,Kim Ismay
http://www.wikidata.org/entity/Q16194177,Bruce MacKinnon
http://www.wikidata.org/entity/Q16194282,Mark Rees
http://www.wikidata.org/entity/Q16194414,Wayne Thomas Yorke
http://www.wikidata.org/entity/Q16194726,Lance Norris
http://www.wikidata.org/entity/Q16195051,Frank E. Eulner
http://www.wikidata.org/entity/Q16195229,Liliane Nemri
http://www.wikidata.org/entity/Q16195244,Tony Ortega
http://www.wikidata.org/entity/Q16195798,John Seru
http://www.wikidata.org/entity/Q16195827,J. Rupert Thompson
http://www.wikidata.org/entity/Q16195865,Peter Llewellyn Williams
http://www.wikidata.org/entity/Q16195971,William De Los Santos
http://www.wikidata.org/entity/Q16195974,Michael Della Femina
http://www.wikidata.org/entity/Q16196012,Jake Garber
http://www.wikidata.org/entity/Q16196218,Ian Porter
http://www.wikidata.org/entity/Q16196242,Nic Sadler
http://www.wikidata.org/entity/Q16196306,David Tyler
http://www.wikidata.org/entity/Q16196488,Grant Harvey
http://www.wikidata.org/entity/Q16196574,Douglas B. Maddox
http://www.wikidata.org/entity/Q16196701,Jay Simon
http://www.wikidata.org/entity/Q16196971,Lisa Hammer
http://www.wikidata.org/entity/Q16197561,Subir Banerjee
http://www.wikidata.org/entity/Q16198087,James Edward Barker
http://www.wikidata.org/entity/Q16198155,Jake D'Arcy
http://www.wikidata.org/entity/Q16198403,Jimmy Cummings
http://www.wikidata.org/entity/Q16198467,Scott Beck
http://www.wikidata.org/entity/Q16198542,Shayla Beesley
http://www.wikidata.org/entity/Q16198601,Jeff Phillips
http://www.wikidata.org/entity/Q16198654,Amanda Drew
http://www.wikidata.org/entity/Q16198893,Supriya Karnik
http://www.wikidata.org/entity/Q16199098,John Bard Manulis
http://www.wikidata.org/entity/Q16199150,Beto Benites
http://www.wikidata.org/entity/Q16199155,Marcel Langenegger
http://www.wikidata.org/entity/Q16199342,Harry Newell
http://www.wikidata.org/entity/Q16199443,John Jensen
http://www.wikidata.org/entity/Q16199563,John Blizek
http://www.wikidata.org/entity/Q16199968,Biswanath Basu
http://www.wikidata.org/entity/Q16200046,Sheeba Chaddha
http://www.wikidata.org/entity/Q16200062,Ritabhari Chakraborty
http://www.wikidata.org/entity/Q16200218,Samata Das
http://www.wikidata.org/entity/Q16200220,Sufe Bradshaw
http://www.wikidata.org/entity/Q16200225,Reema Debnath
http://www.wikidata.org/entity/Q16200324,Nikhil Dwivedi
http://www.wikidata.org/entity/Q16200381,Pijush Ganguly
http://www.wikidata.org/entity/Q16200464,Nicholas Brown
http://www.wikidata.org/entity/Q16200559,Jannat Zubair Rahmani
http://www.wikidata.org/entity/Q16200591,Jilloo Maa
http://www.wikidata.org/entity/Q16200711,Elena Kazan
http://www.wikidata.org/entity/Q16200720,Khadeeja
http://www.wikidata.org/entity/Q1620080,Jeff Martin
http://www.wikidata.org/entity/Q16200855,Achyuth Kumar
http://www.wikidata.org/entity/Q16200868,Ashok Kumar
http://www.wikidata.org/entity/Q16201233,Ambika Mohan
http://www.wikidata.org/entity/Q16201335,Gabriel Ebert
http://www.wikidata.org/entity/Q16201490,Tang Danian
http://www.wikidata.org/entity/Q16201547,Chetna Pande
http://www.wikidata.org/entity/Q16201576,Robin Bernheim
http://www.wikidata.org/entity/Q16201651,Mathew Bose
http://www.wikidata.org/entity/Q16201688,Prem Rakshith
http://www.wikidata.org/entity/Q16201711,Chris Galletta
http://www.wikidata.org/entity/Q16201714,Brad James
http://www.wikidata.org/entity/Q16201920,Shaad Randhawa
http://www.wikidata.org/entity/Q16201961,Bharath Reddy
http://www.wikidata.org/entity/Q16202041,Chris Hanley
http://www.wikidata.org/entity/Q16202042,Hayden Byerly
http://www.wikidata.org/entity/Q16202073,Jim Calarco
http://www.wikidata.org/entity/Q1620213,Estelle Desanges
http://www.wikidata.org/entity/Q16202220,Johnny Cannizzaro
http://www.wikidata.org/entity/Q16202288,Deedi Damodaran
http://www.wikidata.org/entity/Q16202307,Kavi Shastri
http://www.wikidata.org/entity/Q16202415,Randall Carver
http://www.wikidata.org/entity/Q16202553,Sonia
http://www.wikidata.org/entity/Q16202576,Joe Minoso
http://www.wikidata.org/entity/Q16202697,Smita Tambe
http://www.wikidata.org/entity/Q16202781,Tovino Thomas
http://www.wikidata.org/entity/Q16202940,Vijay Menon
http://www.wikidata.org/entity/Q16203002,Charlamagne tha God
http://www.wikidata.org/entity/Q16203155,Dave Cohen
http://www.wikidata.org/entity/Q16203369,Nicolas Cowan
http://www.wikidata.org/entity/Q16203380,Sam Cox
http://www.wikidata.org/entity/Q16203491,Jason Croot
http://www.wikidata.org/entity/Q16203728,Hugh Dane
http://www.wikidata.org/entity/Q16203763,Amy Nauiokas
http://www.wikidata.org/entity/Q16203877,Alessandro De Marco
http://www.wikidata.org/entity/Q16203928,Casey Deidrick
http://www.wikidata.org/entity/Q16204326,Isabella Blake-Thomas
http://www.wikidata.org/entity/Q16204335,Riza Aziz
http://www.wikidata.org/entity/Q16204407,J. Downing
http://www.wikidata.org/entity/Q16204453,Drew Rosas
http://www.wikidata.org/entity/Q16204558,Misty Copeland
http://www.wikidata.org/entity/Q16204736,Ben Barrington
http://www.wikidata.org/entity/Q16204776,Detox Icunt
http://www.wikidata.org/entity/Q16204801,Caroline Sascha Cogez
http://www.wikidata.org/entity/Q16204834,William Christopher Ellis
http://www.wikidata.org/entity/Q16204856,David Farrier
http://www.wikidata.org/entity/Q16205725,Charlie Corwin
http://www.wikidata.org/entity/Q16205770,Kevin Bryan
http://www.wikidata.org/entity/Q16206036,Namit Das
http://www.wikidata.org/entity/Q16206247,Irfan Motiwala
http://www.wikidata.org/entity/Q1620638,Hisao Kurosawa
http://www.wikidata.org/entity/Q16206506,Ram Mohan P
http://www.wikidata.org/entity/Q16206513,Alan Cohn
http://www.wikidata.org/entity/Q16206623,Matt Curtis
http://www.wikidata.org/entity/Q16206635,Jordan Cushing
http://www.wikidata.org/entity/Q16206644,Ava Deluca-Verley
http://www.wikidata.org/entity/Q16206895,Hattie Dalton
http://www.wikidata.org/entity/Q16207504,Felino Dolloso
http://www.wikidata.org/entity/Q16207593,Farzana Dua Elahe
http://www.wikidata.org/entity/Q16207658,David Fahm
http://www.wikidata.org/entity/Q16207915,Nathan Fielder
http://www.wikidata.org/entity/Q16207916,Ryan Doucette
http://www.wikidata.org/entity/Q16208051,Matt Drake
http://www.wikidata.org/entity/Q16208165,Keeley Forsyth
http://www.wikidata.org/entity/Q16208256,DeVon Franklin
http://www.wikidata.org/entity/Q16208441,Mike Dusi
http://www.wikidata.org/entity/Q16208642,Josh Earl
http://www.wikidata.org/entity/Q16208720,Deena Dill
http://www.wikidata.org/entity/Q16208727,Darryl Chan
http://www.wikidata.org/entity/Q16208756,Guy Distad
http://www.wikidata.org/entity/Q16208982,Michael Graue
http://www.wikidata.org/entity/Q16209103,Joel Hoffman
http://www.wikidata.org/entity/Q16209156,Gurkirtan
http://www.wikidata.org/entity/Q16209238,Andre Hall
http://www.wikidata.org/entity/Q1620971,James Sie
http://www.wikidata.org/entity/Q16209728,Raghav Juyal
http://www.wikidata.org/entity/Q16209889,Russell Earl
http://www.wikidata.org/entity/Q16210068,Pamela Pettler
http://www.wikidata.org/entity/Q16210099,Faysal Ahmed
http://www.wikidata.org/entity/Q16210586,Martha Stephens
http://www.wikidata.org/entity/Q16210945,Mark Mori
http://www.wikidata.org/entity/Q16210953,Désirée Malonga
http://www.wikidata.org/entity/Q16211543,Jim Iyke
http://www.wikidata.org/entity/Q16211604,Knowl Johnson
http://www.wikidata.org/entity/Q16211803,Aeriél Miranda
http://www.wikidata.org/entity/Q16212150,Johnathan McClain
http://www.wikidata.org/entity/Q16212201,Arthur Fogel
http://www.wikidata.org/entity/Q1621229,Amiel Daemion
http://www.wikidata.org/entity/Q16212577,Carlito Olivero
http://www.wikidata.org/entity/Q16212750,Roberto Patino
http://www.wikidata.org/entity/Q16212765,Mark Bennett
